event_name,event_count,rolling_7d_avg,engagement_score,event_date
binom_dist_template_load,3,2.7142857142857144,0.05226614417158569,20240730
binom_dist_template_load,3,2.7142857142857144,-0.04722024956885626,20240731
binom_dist_template_load,3,2.7142857142857144,0.0873566926115639,20240801
binom_dist_template_load,3,2.7142857142857144,0.008036000035658282,20240802
binom_dist_template_load,2,2.7142857142857144,-0.017828191222224326,20240803
binom_dist_template_load,2,2.7142857142857144,-0.01609323874448171,20240804
binom_dist_template_load,3,2.7142857142857144,0.012791699896109905,20240805
binom_dist_template_load,2,2.5714285714285716,-0.004614204392270118,20240806
binom_dist_template_load,3,2.5714285714285716,0.129520539101956,20240807
binom_dist_template_load,2,2.4285714285714284,-0.021718740198704255,20240808
binom_dist_template_load,2,2.2857142857142856,0.014985979812272567,20240809
binom_dist_template_load,1,2.142857142857143,0.013923362892804486,20240810
binom_dist_template_load,2,2.142857142857143,0.013934474250509428,20240811
binom_dist_template_load,2,2.0,0.014453436670256486,20240812
binom_dist_template_load,0,1.7142857142857142,-0.014061448418679434,20240813
binom_dist_template_load,2,1.5714285714285714,-0.019988405073289424,20240814
binom_dist_template_load,2,1.5714285714285714,-0.03392605515364769,20240815
binom_dist_template_load,2,1.5714285714285714,-0.06522676071266298,20240816
binom_dist_template_load,2,1.7142857142857142,0.020832036146278633,20240817
binom_dist_template_load,2,1.7142857142857142,0.05923551202561184,20240818
binom_dist_template_load,3,1.8571428571428572,-0.016302788018911878,20240819
binom_dist_template_load,3,2.2857142857142856,-0.014575159297765186,20240820
binom_dist_template_load,3,2.4285714285714284,-0.0016338242708068378,20240821
binom_dist_template_load,3,2.5714285714285716,-0.008006945325718181,20240822
binom_dist_template_load,3,2.7142857142857144,-0.05595372117411866,20240823
binom_dist_template_load,2,2.7142857142857144,0.08411516787897451,20240824
binom_dist_template_load,2,2.7142857142857144,0.037809760655001884,20240825
binom_dist_template_load,3,2.7142857142857144,-0.01972498508277307,20240826
binom_dist_template_load,3,2.7142857142857144,0.030718354354121118,20240827
binom_dist_template_load,3,2.7142857142857144,-0.006063097353658054,20240828
binom_dist_template_load,2,2.5714285714285716,0.00444317006749304,20240829
binom_dist_template_load,3,2.5714285714285716,0.03322323331518276,20240830
binom_dist_template_load,2,2.5714285714285716,0.06267326633495376,20240831
binom_dist_template_load,2,2.5714285714285716,0.09100124819829093,20240901
binom_dist_template_load,3,2.5714285714285716,0.10022051418367896,20240902
binom_dist_template_load,3,2.5714285714285716,0.00258210636467991,20240903
binom_dist_template_load,2,2.4285714285714284,-0.01079711236134994,20240904
binom_dist_template_load,2,2.4285714285714284,0.019170192291426434,20240905
binom_dist_template_load,2,2.2857142857142856,0.019772753268839677,20240906
binom_dist_template_load,1,2.142857142857143,-0.02419022650872045,20240907
binom_dist_template_load,1,2.0,-0.019337620839117116,20240908
binom_dist_template_load,2,1.8571428571428572,0.05151510505276194,20240909
binom_dist_template_load,2,1.7142857142857142,0.09210674517785607,20240910
binom_dist_template_load,1,1.5714285714285714,-0.0021430724690420875,20240911
binom_dist_template_load,2,1.5714285714285714,-0.02321629059985044,20240912
binom_dist_template_load,2,1.5714285714285714,-0.004986590381292967,20240913
binom_dist_template_load,2,1.7142857142857142,-0.039739873507684174,20240914
binom_dist_template_load,2,1.8571428571428572,-0.002792169457745873,20240915
binom_dist_template_load,2,1.8571428571428572,0.031973626105107254,20240916
binom_dist_template_load,2,1.8571428571428572,0.006784270952251774,20240917
binom_dist_template_load,2,2.0,0.07341502342570133,20240918
binom_dist_template_load,2,2.0,0.019230545183642738,20240919
binom_dist_template_load,3,2.142857142857143,0.03657684448023373,20240920
binom_dist_template_load,2,2.142857142857143,0.0050829914930478936,20240921
binom_dist_template_load,2,2.142857142857143,0.0783041534415403,20240922
binom_dist_template_load,3,2.2857142857142856,-0.04776168745590453,20240923
binom_dist_template_load,4,2.5714285714285716,-0.00015452527878443215,20240924
binom_dist_template_load,3,2.7142857142857144,-0.04282466750688102,20240925
binom_dist_template_load,0,2.4285714285714284,0.055503992545909944,20240926
binom_dist_template_load,3,2.4285714285714284,0.056706431676476765,20240927
binom_dist_template_load,2,2.4285714285714284,-0.011598062455337815,20240928
binom_dist_template_load,2,2.4285714285714284,0.09709598311049995,20240929
binom_dist_template_load,3,2.4285714285714284,-0.0006728125866371729,20240930
binom_dist_template_load,2,2.142857142857143,-0.0566479878838961,20241001
binom_dist_template_load,3,2.142857142857143,-0.001539357128286345,20241002
binom_dist_template_load,2,2.4285714285714284,0.032191342692379304,20241003
binom_dist_template_load,2,2.2857142857142856,0.0016359919080705648,20241004
binom_dist_template_load,2,2.2857142857142856,0.1266316226477845,20241005
binom_dist_template_load,2,2.2857142857142856,0.05612492519342106,20241006
binom_dist_template_load,0,1.8571428571428572,0.09741539096786096,20241007
binom_dist_template_load,2,1.8571428571428572,0.08014569118626667,20241008
binom_dist_template_load,2,1.7142857142857142,-0.07427253942761981,20241009
binom_dist_template_load,2,1.7142857142857142,-0.008871235842439455,20241010
binom_dist_template_load,2,1.7142857142857142,-0.12640758985282427,20241011
binom_dist_template_load,1,1.5714285714285714,-0.023137866845431447,20241012
binom_dist_template_load,1,1.4285714285714286,0.0641024581982007,20241013
binom_dist_template_load,2,1.7142857142857142,-0.032143860306153356,20241014
binom_dist_template_load,2,1.7142857142857142,-0.021817727407490897,20241015
binom_dist_template_load,2,1.7142857142857142,0.026323402867136185,20241016
binom_dist_template_load,2,1.7142857142857142,0.04938251955033494,20241017
binom_dist_template_load,3,1.8571428571428572,-0.006964250174883177,20241018
binom_dist_template_load,2,2.0,-0.0011044651993862547,20241019
binom_dist_template_load,2,2.142857142857143,0.05296995323865468,20241020
binom_dist_template_load,3,2.2857142857142856,0.026058526897632682,20241021
binom_dist_template_load,3,2.4285714285714284,-7.402136036965129e-05,20241022
binom_dist_template_load,3,2.5714285714285716,0.03075021634897146,20241023
binom_dist_template_load,3,2.7142857142857144,0.019665841684646315,20241024
binom_dist_template_load,3,2.7142857142857144,0.028591412452077188,20241025
binom_dist_template_load,2,2.7142857142857144,0.11592132536726164,20241026
binom_dist_template_load,3,2.857142857142857,0.0014340946342606652,20241027
binom_dist_template_load,3,2.857142857142857,-0.010293652079292868,20241028
binom_dist_template_load,3,2.857142857142857,0.08737603052351806,20241029
binom_dist_template_load,3,2.857142857142857,-0.01859054138589945,20241030
binom_dist_template_load,2,2.7142857142857144,0.10185424006099096,20241031
binom_dist_template_load,2,2.5714285714285716,0.005315151425629135,20241101
binom_dist_template_load,2,2.5714285714285716,0.018717017638440487,20241102
binom_dist_template_load,2,2.4285714285714284,0.050871731252369115,20241103
binom_dist_template_load,3,2.4285714285714284,0.07484580196598056,20241104
binom_dist_template_load,2,2.2857142857142856,0.06320552523781875,20241105
binom_dist_template_load,2,2.142857142857143,0.0023391003507345336,20241106
binom_dist_template_load,2,2.142857142857143,-0.0058005736613697175,20241107
binom_dist_template_load,2,2.142857142857143,0.029894500416271785,20241108
binom_dist_template_load,1,2.0,0.018422097184188982,20241109
binom_dist_template_load,1,1.8571428571428572,-0.02126223632979874,20241110
binom_dist_template_load,2,1.7142857142857142,0.030553098232843225,20241111
binom_dist_template_load,2,1.7142857142857142,0.059722675498891764,20241112
binom_dist_template_load,2,1.7142857142857142,0.01834202973951131,20241113
binom_dist_template_load,2,1.7142857142857142,0.08821668034336676,20241114
binom_dist_template_load,2,1.7142857142857142,0.03053180095453885,20241115
binom_dist_template_load,1,1.7142857142857142,0.002226044450504675,20241116
binom_dist_template_load,2,1.8571428571428572,0.015862163528290472,20241117
binom_dist_template_load,2,1.8571428571428572,-0.01715407432669338,20241118
binom_dist_template_load,3,2.0,-0.03987875483372864,20241119
binom_dist_template_load,2,2.0,0.03551256913927158,20241120
binom_dist_template_load,3,2.142857142857143,-0.030141647764523792,20241121
binom_dist_template_load,3,2.2857142857142856,-0.004559005962066069,20241122
binom_dist_template_load,2,2.4285714285714284,0.009730314510078095,20241123
binom_dist_template_load,3,2.5714285714285716,0.034280250445347445,20241124
binom_dist_template_load,3,2.7142857142857144,0.038917865607675045,20241125
binom_dist_template_load,3,2.7142857142857144,0.018570943418516662,20241126
binom_dist_template_load,3,2.857142857142857,-0.07987089188437396,20241127
binom_dist_template_load,3,2.857142857142857,0.0063648559010260515,20241128
binom_dist_template_load,0,2.4285714285714284,-0.02458665330002993,20241129
binom_dist_template_load,2,2.4285714285714284,0.008622939592024008,20241130
binom_dist_template_load,2,2.2857142857142856,0.06292190078795833,20241201
binom_dist_template_load,2,2.142857142857143,0.052762082677263504,20241202
binom_dist_template_load,2,2.0,0.022702656975387404,20241203
binom_dist_template_load,2,1.8571428571428572,0.03613940890235004,20241204
binom_dist_template_load,3,1.8571428571428572,-0.06356899100501598,20241205
binom_dist_template_load,2,2.142857142857143,0.02226424139813639,20241206
binom_dist_template_load,2,2.142857142857143,0.04374640706097057,20241207
binom_dist_template_load,0,1.8571428571428572,-0.02445494527261976,20241208
binom_dist_template_load,2,1.8571428571428572,0.03110079912717536,20241209
binom_dist_template_load,2,1.8571428571428572,-0.00818989353373221,20241210
binom_dist_template_load,2,1.8571428571428572,0.06087675659955564,20241211
binom_dist_template_load,2,1.7142857142857142,0.06543763379391283,20241212
binom_dist_template_load,2,1.7142857142857142,-0.016722460192034126,20241213
binom_dist_template_load,1,1.5714285714285714,0.08232809940715971,20241214
binom_dist_template_load,1,1.7142857142857142,0.0005126796525447425,20241215
binom_dist_template_load,2,1.7142857142857142,0.11311392239917475,20241216
binom_dist_template_load,2,1.7142857142857142,-0.014561016252389333,20241217
binom_dist_template_load,2,1.7142857142857142,0.013204510192845622,20241218
binom_dist_template_load,3,1.8571428571428572,0.02151088994425388,20241219
binom_dist_template_load,3,2.0,-0.025853658820677097,20241220
binom_dist_template_load,2,2.142857142857143,-0.07374810830003067,20241221
binom_dist_template_load,3,2.4285714285714284,-0.025789880140301813,20241222
binom_dist_template_load,3,2.5714285714285716,0.06900532520818621,20241223
binom_dist_template_load,3,2.7142857142857144,-0.0005735640992106626,20241224
binom_dist_template_load,3,2.857142857142857,0.0003591604697461698,20241225
binom_dist_template_load,2,2.7142857142857144,0.09169986144925597,20241226
binom_dist_template_load,3,2.7142857142857144,0.04053665588675842,20241227
binom_dist_template_load,2,2.7142857142857144,0.05097518420779769,20241228
binom_dist_template_load,3,2.7142857142857144,0.05833219924646965,20241229
binom_dist_template_load,3,2.7142857142857144,-0.029511132181202746,20241230
binom_dist_template_load,3,2.7142857142857144,0.02209607583665101,20241231
binom_dist_template_load,3,2.7142857142857144,0.02337061084994984,20250101
binom_dist_template_load,3,2.857142857142857,0.008751160165005272,20250102
binom_dist_template_load,2,2.7142857142857144,-0.03879182420485025,20250103
binom_dist_template_load,2,2.7142857142857144,0.03904875403743216,20250104
binom_dist_template_load,1,2.4285714285714284,-0.06873282429339471,20250105
binom_dist_template_load,2,2.2857142857142856,-0.03349774560465656,20250106
binom_dist_template_load,2,2.142857142857143,-0.027946039122768766,20250107
binom_dist_template_load,2,2.0,-0.008920440812043332,20250108
binom_dist_template_load,2,1.8571428571428572,0.052906048845308154,20250109
binom_dist_template_load,2,1.8571428571428572,0.09368544061944589,20250110
binom_dist_template_load,2,1.8571428571428572,0.09696618525989252,20250111
binom_dist_template_load,2,2.0,0.05199911249594357,20250112
binom_dist_template_load,2,2.0,0.03367083696013609,20250113
binom_dist_template_load,2,2.0,-0.10514129976861707,20250114
binom_dist_template_load,3,2.142857142857143,0.06902685041359884,20250115
binom_dist_template_load,3,2.2857142857142856,0.14480292099818054,20250116
binom_dist_template_load,3,2.4285714285714284,0.03683413882825731,20250117
binom_dist_template_load,2,2.4285714285714284,0.02589228293347736,20250118
binom_dist_template_load,2,2.4285714285714284,0.04912510853795283,20250119
binom_dist_template_load,3,2.5714285714285716,0.05145647100986406,20250120
binom_dist_template_load,3,2.7142857142857144,0.022605583019487643,20250121
binom_dist_template_load,4,2.857142857142857,-0.001996302484317189,20250122
binom_dist_template_load,3,2.857142857142857,0.03478245130149551,20250123
binom_dist_template_load,4,3.0,-0.05106024511833371,20250124
binom_dist_template_load,2,3.0,-0.07659211180583243,20250125
binom_dist_template_load,3,3.142857142857143,0.08641087193590843,20250126
binom_dist_template_load,3,3.142857142857143,-0.004539126616956914,20250127
binom_dist_template_load,3,3.142857142857143,0.054161713721881,20250128
binom_dist_template_load,2,2.857142857142857,0.0944241902905117,20250129
binom_dist_template_load,3,2.857142857142857,0.07770850829842041,20250130
binom_dist_template_load,2,2.5714285714285716,-0.012644593696663332,20250131
binom_dist_template_load,2,2.5714285714285716,0.031262743211755886,20250201
binom_dist_template_load,1,2.2857142857142856,-0.04494875624521252,20250202
binom_dist_template_load,2,2.142857142857143,0.007292213042656235,20250203
binom_dist_template_load,2,2.0,0.06398699112303756,20250204
binom_dist_template_load,2,2.0,0.01328745559075431,20250205
binom_dist_template_load,2,1.8571428571428572,-0.13171704585461655,20250206
binom_dist_template_load,2,1.8571428571428572,-0.10171175132044746,20250207
binom_dist_template_load,6,2.4285714285714284,-0.02588896133315527,20250208
binom_dist_template_load,1,2.4285714285714284,0.08085240016026991,20250209
binom_dist_template_load,2,2.4285714285714284,0.02414458025349322,20250210
binom_dist_template_load,2,2.4285714285714284,0.021253973395936425,20250211
binom_dist_template_load,2,2.4285714285714284,-0.0516080419831864,20250212
binom_dist_template_load,2,2.4285714285714284,0.02151189976873777,20250213
binom_dist_template_load,2,2.4285714285714284,-0.09956829839381837,20250214
binom_dist_template_load,2,1.8571428571428572,0.02794302819606198,20250215
binom_dist_template_load,2,2.0,0.07064816215355399,20250216
binom_dist_template_load,3,2.142857142857143,-0.028358498236461194,20250217
binom_dist_template_load,3,2.2857142857142856,0.06757539653919717,20250218
binom_dist_template_load,2,2.2857142857142856,-0.02263917643080897,20250219
binom_dist_template_load,3,2.4285714285714284,0.021559054857962646,20250220
binom_dist_template_load,4,2.7142857142857144,0.009062958614464512,20250221
binom_dist_template_load,3,2.857142857142857,0.02138786689247536,20250222
binom_dist_template_load,2,2.857142857142857,0.09304217757473407,20250223
binom_dist_template_load,3,2.857142857142857,0.06075528922097062,20250224
binom_dist_template_load,3,2.857142857142857,-0.01719158153926174,20250225
binom_dist_template_load,4,3.142857142857143,-0.11988417141795883,20250226
binom_dist_template_load,2,3.0,0.06226938424544308,20250227
binom_dist_template_load,3,2.857142857142857,0.05488996718992749,20250228
binom_dist_template_load,2,2.7142857142857144,0.024135342662857284,20250301
binom_dist_template_load,2,2.7142857142857144,-0.012049772171659246,20250302
binom_dist_template_load,3,2.7142857142857144,0.09578015824330327,20250303
binom_dist_template_load,2,2.5714285714285716,-0.07433555151950351,20250304
binom_dist_template_load,3,2.4285714285714284,-0.025028599902977927,20250305
binom_dist_template_load,2,2.4285714285714284,-0.05912694712895025,20250306
binom_dist_template_load,2,2.2857142857142856,0.03192094732033248,20250307
binom_dist_template_load,1,2.142857142857143,-0.010806257806553954,20250308
binom_dist_template_load,2,2.142857142857143,0.11808038709890084,20250309
binom_dist_template_load,2,2.0,0.01257646518921391,20250310
binom_dist_template_load,2,2.0,-0.00025420665700377765,20250311
binom_dist_template_load,2,1.8571428571428572,0.03948643906391447,20250312
binom_dist_template_load,2,1.8571428571428572,-0.0257584215167449,20250313
binom_dist_template_load,2,1.8571428571428572,-0.0433440433578204,20250314
binom_dist_template_load,2,2.0,0.03843644224332252,20250315
binom_dist_template_load,2,2.0,-0.012764776157854494,20250316
binom_dist_template_load,3,2.142857142857143,0.06131959532639588,20250317
binom_dist_template_load,3,2.2857142857142856,0.03009459064480334,20250318
binom_dist_template_load,3,2.4285714285714284,0.02001136869632925,20250319
binom_dist_template_load,3,2.5714285714285716,0.018447560076712194,20250320
binom_dist_template_load,3,2.7142857142857144,0.011544250449344554,20250321
binom_dist_template_load,2,2.7142857142857144,0.03623619240423556,20250322
binom_dist_template_load,3,2.857142857142857,-0.003166808370120639,20250323
binom_dist_template_load,12,4.142857142857143,-0.07367822333334528,20250324
binom_dist_template_load,3,4.142857142857143,0.028097016492687796,20250325
binom_dist_template_load,3,4.142857142857143,0.0011771551387999776,20250326
binom_dist_template_load,3,4.142857142857143,-0.04463901781318115,20250327
binom_dist_template_load,8,4.857142857142857,0.06741488231631859,20250328
binom_dist_template_load,2,4.857142857142857,0.009368337845429259,20250329
binom_dist_template_load,2,4.714285714285714,-0.0597158150748589,20250330
binom_dist_template_load,2,3.2857142857142856,0.015460390645164312,20250331
binom_dist_template_load,2,3.142857142857143,-0.01537434685949374,20250401
binom_dist_template_load,2,3.0,-0.067548146225112,20250402
binom_dist_template_load,2,2.857142857142857,0.032303823468442544,20250403
binom_dist_template_load,2,2.0,-0.04084181096826479,20250404
binom_dist_template_load,1,1.8571428571428572,0.04676995900272601,20250405
binom_dist_template_load,2,1.8571428571428572,-0.03402305301280691,20250406
binom_dist_template_load,2,1.8571428571428572,0.059703738568769496,20250407
binom_dist_template_load,2,1.8571428571428572,0.032122593697059915,20250408
binom_dist_template_load,2,1.8571428571428572,0.01628191385642051,20250409
binom_dist_template_load,2,1.8571428571428572,-0.0269403502877191,20250410
binom_dist_template_load,2,1.8571428571428572,0.05609195070143145,20250411
binom_dist_template_load,1,1.8571428571428572,0.03602919531365589,20250412
binom_dist_template_load,2,1.8571428571428572,-0.007268543960465676,20250413
binom_dist_template_load,3,2.0,0.04071800859746233,20250414
binom_dist_template_load,2,2.0,-0.03959296287936127,20250415
binom_dist_template_load,3,2.142857142857143,-0.05146742459364962,20250416
binom_dist_template_load,2,2.142857142857143,0.007742544805793456,20250417
binom_dist_template_load,3,2.2857142857142856,0.01691143143575475,20250418
binom_dist_template_load,2,2.4285714285714284,0.03558564682642998,20250419
binom_dist_template_load,2,2.4285714285714284,0.01744265824501216,20250420
binom_dist_template_load,3,2.4285714285714284,0.07622599067202765,20250421
binom_dist_template_load,3,2.5714285714285716,-0.04950014081734964,20250422
binom_dist_template_load,3,2.5714285714285716,0.043441354955094415,20250423
binom_dist_template_load,3,2.7142857142857144,0.02714191810038221,20250424
binom_dist_template_load,3,2.7142857142857144,0.08367031439329665,20250425
binom_dist_template_load,2,2.7142857142857144,0.022105562774323576,20250426
binom_dist_template_load,2,2.7142857142857144,0.03167495510021898,20250427
binom_dist_template_load,3,2.7142857142857144,0.10392396389182695,20250428
binom_dist_template_load,3,2.7142857142857144,0.055674314121988935,20250429
binom_dist_template_load,2,2.5714285714285716,0.04545282826528272,20250430
binom_dist_template_load,2,2.4285714285714284,-0.005316338071657909,20250501
binom_dist_template_load,2,2.2857142857142856,0.02030309282322351,20250502
binom_dist_template_load,2,2.2857142857142856,-0.06926504702570602,20250503
binom_dist_template_load,2,2.2857142857142856,-0.028830677074893896,20250504
binom_dist_template_load,2,2.142857142857143,0.04487053530460573,20250505
binom_dist_template_load,2,2.0,-0.07727228609477958,20250506
binom_dist_template_load,2,2.0,0.01633074236606641,20250507
binom_dist_template_load,2,2.0,0.012577857866656772,20250508
binom_dist_template_load,2,2.0,0.031141082789603473,20250509
binom_dist_template_load,1,1.8571428571428572,-0.07396346357785834,20250510
binom_dist_template_load,1,1.7142857142857142,-0.09152635514481684,20250511
binom_dist_template_load,2,1.7142857142857142,0.06549479910035493,20250512
binom_dist_template_load,3,1.8571428571428572,0.01638740831084036,20250513
binom_dist_template_load,2,1.8571428571428572,0.031359522927756206,20250514
binom_dist_template_load,2,1.8571428571428572,0.09168299489492857,20250515
binom_dist_template_load,3,2.0,0.020378045957165972,20250516
binom_dist_template_load,2,2.142857142857143,-0.08568657611120434,20250517
binom_dist_template_load,2,2.2857142857142856,-0.002248825413836109,20250518
binom_dist_template_load,3,2.4285714285714284,0.05510903413026415,20250519
binom_dist_template_load,0,2.0,-0.009584397230412706,20250520
binom_dist_template_load,3,2.142857142857143,-0.0026227264109095327,20250521
binom_dist_template_load,3,2.2857142857142856,-0.016722280549733654,20250522
binom_dist_template_load,3,2.2857142857142856,0.08674937024021605,20250523
binom_dist_template_load,8,3.142857142857143,0.08052905168123553,20250524
binom_dist_template_load,3,3.2857142857142856,-0.07129145664714395,20250525
binom_dist_template_load,3,3.2857142857142856,0.11441300729772486,20250526
binom_dist_template_load,3,3.7142857142857144,-0.017001285814180495,20250527
binom_dist_template_load,3,3.7142857142857144,0.12308479103331975,20250528
binom_dist_template_load,2,3.5714285714285716,-0.04482860232829208,20250529
binom_dist_template_load,3,3.5714285714285716,0.07594895299426216,20250530
binom_dist_template_load,2,2.7142857142857144,-0.012461732525886112,20250531
binom_dist_template_load,2,2.5714285714285716,0.00723899141190073,20250601
binom_dist_template_load,2,2.4285714285714284,0.05835902277191544,20250602
binom_dist_template_load,2,2.2857142857142856,-0.02362722478082112,20250603
binom_dist_template_load,2,2.142857142857143,0.028286502135166015,20250604
binom_dist_template_load,2,2.142857142857143,0.02789407888339033,20250605
binom_dist_template_load,2,2.0,0.07124944772560257,20250606
binom_dist_template_load,1,1.8571428571428572,0.07918427837111101,20250607
binom_dist_template_load,2,1.8571428571428572,0.10480213826289701,20250608
binom_dist_template_load,2,1.8571428571428572,0.026044927293832898,20250609
binom_dist_template_load,2,1.8571428571428572,0.03128750307008685,20250610
binom_dist_template_load,2,1.8571428571428572,-0.01757827452060328,20250611
binom_dist_template_load,9,2.857142857142857,-0.021649600152529525,20250612
binom_dist_template_load,2,2.857142857142857,-0.04936400614101652,20250613
binom_dist_template_load,2,3.0,0.0062150413549614,20250614
binom_dist_template_load,2,3.0,0.025349334941148154,20250615
binom_dist_template_load,3,3.142857142857143,0.01937479210610888,20250616
binom_dist_template_load,3,3.2857142857142856,0.047864770540699,20250617
binom_dist_template_load,2,3.2857142857142856,-0.048611133697306456,20250618
binom_dist_template_load,3,2.4285714285714284,0.10082052400433873,20250619
binom_dist_template_load,3,2.5714285714285716,0.030380498413839205,20250620
binom_dist_template_load,2,2.5714285714285716,0.06968522561977292,20250621
binom_dist_template_load,2,2.5714285714285716,0.03228741815421914,20250622
binom_dist_template_load,4,2.7142857142857144,-0.027965975243390822,20250623
binom_dist_template_load,4,2.857142857142857,0.000401226515245396,20250624
binom_dist_template_load,3,3.0,-0.14738485291605802,20250625
binom_dist_template_load,3,3.0,0.02822180031077409,20250626
binom_dist_template_load,3,3.0,0.01406391236446847,20250627
binom_dist_template_load,2,3.0,0.07817994094923718,20250628
binom_dist_template_load,2,3.0,-0.07026879700522572,20250629
binom_dist_template_load,2,2.7142857142857144,0.011930503623019319,20250630
binom_dist_template_load,2,2.4285714285714284,-0.0010800605799742638,20250701
binom_dist_template_load,2,2.2857142857142856,-0.04980377864423134,20250702
binom_dist_template_load,2,2.142857142857143,-0.060887111345075205,20250703
binom_dist_template_load,2,2.0,-0.04708916759313412,20250704
binom_dist_template_load,2,2.0,0.06088052908978905,20250705
binom_dist_template_load,1,1.8571428571428572,0.06011617136280832,20250706
binom_dist_template_load,2,1.8571428571428572,-0.06114588151866433,20250707
binom_dist_template_load,2,1.8571428571428572,0.002514833693240442,20250708
binom_dist_template_load,2,1.8571428571428572,0.03452082512005657,20250709
binom_dist_template_load,2,1.8571428571428572,0.027134413782961123,20250710
binom_dist_template_load,2,1.8571428571428572,-0.06507244716320566,20250711
binom_dist_template_load,2,1.8571428571428572,-0.01923229948692535,20250712
binom_dist_template_load,2,2.0,-0.060100636283743965,20250713
binom_dist_template_load,10,3.142857142857143,0.06918449386088553,20250714
binom_dist_template_load,3,3.2857142857142856,0.14896395390428283,20250715
binom_dist_template_load,2,3.2857142857142856,0.016705115007841206,20250716
binom_dist_template_load,3,3.4285714285714284,-0.08725073299195435,20250717
binom_dist_template_load,3,3.5714285714285716,0.06179625958147297,20250718
binom_dist_template_load,0,3.2857142857142856,0.09704046613144601,20250719
binom_dist_template_load,3,3.4285714285714284,0.09396700110983489,20250720
binom_dist_template_load,3,2.4285714285714284,0.02242233397201442,20250721
binom_dist_template_load,3,2.4285714285714284,0.04068107577787955,20250722
binom_dist_template_load,3,2.5714285714285716,0.019767713040403853,20250723
binom_dist_template_load,2,2.4285714285714284,0.05021810910584917,20250724
binom_dist_template_load,3,2.4285714285714284,0.061261032023660046,20250725
binom_dist_template_load,2,2.7142857142857144,-0.021819111921781337,20250726
binom_dist_template_load,2,2.5714285714285716,-0.014300352963919885,20250727
binom_dist_template_load,3,2.5714285714285716,-0.0020584319339967978,20250728
binom_dist_template_load,3,2.5714285714285716,0.003510064428474997,20250729
binom_dist_template_load,2,2.4285714285714284,0.02377684882399061,20250730
binom_dist_template_load,2,2.4285714285714284,0.07012327291890671,20250731
binom_dist_template_load,2,2.2857142857142856,-0.0519729098196486,20250801
binom_dist_template_load,2,2.2857142857142856,0.059280894540248145,20250802
binom_dist_template_load,1,2.142857142857143,0.0026703118147065243,20250803
binom_dist_template_load,2,2.0,-0.1316198775285979,20250804
binom_dist_template_load,8,2.7142857142857144,-0.0040757063954395545,20250805
binom_dist_template_load,2,2.7142857142857144,0.002215445053240962,20250806
binom_dist_template_load,2,2.7142857142857144,0.043270272445753266,20250807
binom_dist_template_load,2,2.7142857142857144,0.04533773678147149,20250808
